Typologie,Régime de vitesse,Voie,Arrondissement,Bois,Longueur du tronçon en m,latitude,longitude
Bandes cyclables,ZONE 30,RUE DAREAU,14.0,Non,47.02488065,48.831575787857815,2.3383140686354564
Pistes cyclables,VOIE 50,Quai André Citroën,15.0,Non,507.35613784,48.84772479927657,2.279173387017254
Pistes cyclables,VOIE 50,AVENUE DE LA PORTE DES POISSONNIERS,18.0,Non,8.01709889,48.89930569090917,2.352304966375775
Pistes cyclables,VOIE 50,Quai de la Tournelle,5.0,Non,21.47521625,48.8505331209396,2.353267453518084
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),VOIE 50,Quai de la Tournelle,5.0,Non,9.65612106,48.850699917328036,2.352602713979371
Pistes cyclables,VOIE 50,AVENUE DE MALAKOFF,16.0,Non,4.53827071,48.876945907023654,2.283411520967644
Pistes cyclables,ZONE 30,Avenue Geroges Lafenestre,14.0,Non,28.60667468,48.825332308646566,2.3114376224832256
Pistes cyclables,VOIE 50,BOULEVARD DAVOUT,20.0,Non,25.27880789,48.84719790417316,2.4115239714337293
Pistes cyclables,VOIE 50,CARREFOUR DES CASCADES,16.0,Bois de Boulogne,107.68900234,48.85861249999586,2.2582016870903394
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Square de Clignancourt,18.0,Non,84.68180016,48.89349673579325,2.3465270644151834
Pistes cyclables,VOIE 50,BOULEVARD DE CHARONNE,20.0,Non,32.50671392,48.85654684925066,2.3944951181539134
Pistes cyclables,VOIE 50,BOULEVARD DE PICPUS,12.0,Non,283.43676134,48.84628869201603,2.400238630825642
Pistes cyclables,ZONE 30,RUE BAUDRICOURT,13.0,Non,110.18290569,48.828297715439064,2.364882922697388
Bandes cyclables,VOIE 50,AVENUE DAUMESNIL,12.0,Non,32.37687454,48.844670211423775,2.3806292375619136
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,PASSAGE DE PEKIN,20.0,Non,33.18182503,48.87157148132045,2.383197168010343
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Gandon,13.0,Non,192.70356383,48.82161680265641,2.3607566018697774
Pistes cyclables,ZONE 30,Rue du Château Landon,10.0,Non,239.70964218,48.88277052709494,2.36353767806852
Pistes cyclables,VOIE 50,RUE ARTHUR RANC,18.0,Non,11.24442534,48.89887955161889,2.334188735233964
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE LAMBERT,18.0,Non,40.87894966,48.88891657119712,2.345452386855697
Pistes cyclables,VOIE 50,Avenue des Champs-Elysées,8.0,Non,6.67551929,48.869413855968524,2.309161662758642
Pistes cyclables,VOIE 50,Avenue des Champs-Elysées,8.0,Non,8.45102753,48.87031279503033,2.3063372180905786
Pistes cyclables,VOIE 50,Avenue des Champs-Elysées,8.0,Non,51.18741876,48.87206894724494,2.3008185484909784
Pistes cyclables,VOIE 50,Avenue des Champs-Elysées,8.0,Non,54.5713089,48.87232077693138,2.3000270813689405
Pistes cyclables,VOIE 50,Avenue des Champs-Elysées,8.0,Non,8.80406294,48.87253722282858,2.299346802835497
Pistes cyclables,VOIE 50,Avenue des Champs-Elysées,8.0,Non,29.53342726,48.87283280392312,2.298417777373473
Pistes cyclables,VOIE 50,BOULEVARD AUGUSTE BLANQUI,13.0,Non,28.52997192,48.831535060877066,2.341298718834846
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Delbet,14.0,Non,119.14717288,48.82972814151656,2.3196334124304525
Bandes cyclables,ZONE 30,Rue Didot,14.0,Non,20.86021751,48.829234729171766,2.3172860468417693
Pistes cyclables,VOIE 50,Avenue de Clichy,17.0,Non,17.23130107,48.89251753163525,2.316747743481785
Bandes cyclables,VOIE 50,Avenue de Clichy,17.0,Non,11.42558158,48.890882658538324,2.319583059811709
Bandes cyclables,VOIE 50,Avenue de Clichy,17.0,Non,18.03061315,48.890547563159515,2.320165417348461
Bandes cyclables,VOIE 50,Avenue de Clichy,17.0,Non,5.26036726,48.89047870658702,2.3202850815617304
Bandes cyclables,VOIE 50,AVENUE DE SAINT CLOUD,16.0,Bois de Boulogne,18.06373728,48.8626396660849,2.264536204484606
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Jacques Kablé,18.0,Non,126.19904892,48.886161419514565,2.361999288750107
Pistes cyclables,ZONE 30,RUE DU CHATEAU DES RENTIERS,13.0,Non,170.87583534,48.83129347974642,2.3609017668157968
Pistes cyclables,VOIE 50,Rue de la Poterne des Peupliers,13.0,Non,24.82340778,48.82021328507145,2.352770465519202
Bandes cyclables,VOIE 50,Rue de la Poterne des Peupliers,13.0,Non,32.30691621,48.819043520706394,2.35321064266583
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue du Professeur Gosset,18.0,Non,224.21671036,48.90131277408562,2.346519388358807
Pistes cyclables,VOIE 50,BOULEVARD SOULT,12.0,Non,26.6835605,48.8426900796089,2.4099618361101105
Pistes cyclables,VOIE 50,BOULEVARD MORTIER,20.0,Non,4.80253357,48.865377321479244,2.4085982148556484
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Erard,12.0,Non,37.60237027,48.84676906156852,2.386916329795164
Bandes cyclables,VOIE 30,PLACE DE LA NATION,11.0,Non,33.50103993,48.84839698202866,2.397425506303156
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Quai André Citroën,15.0,Non,151.2425254,48.84401325594783,2.2754858372618068
Pistes cyclables,VOIE 50,BOULEVARD DE MAGENTA,10.0,Non,28.73312155,48.87871773486146,2.354113490325497
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue de l'Amiral Mouchez,14.0,Non,33.98472836,48.82215150526345,2.3419760313214426
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Barrault,13.0,Non,72.65205082,48.82546546045152,2.346638550215499
Couloirs de bus ouverts aux vélos,VOIE 50,Place de la Concorde,8.0,Non,205.86495699,48.865231325404324,2.320140500865123
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Fessart,19.0,Non,67.56361458,48.87686789590014,2.3834929808844794
Pistes cyclables,ZONE 30,Rue Riquet,19.0,Non,44.19050008,48.889293162952264,2.3713693888586795
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,Rue de l'Ambroisie,12.0,Non,186.63338068,48.83420062213845,2.385478029700816
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,Rue Gabriel Lamé,12.0,Non,103.5422168,48.8338196561202,2.3876661814127207
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Croix des Petits Champs,1.0,Non,50.00145817,48.86528619736178,2.3408128790333183
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Christophe Colomb,8.0,Non,182.11909924,48.86983623698717,2.299679329169544
Pistes cyclables,VOIE 50,Place des Insurgés de Varsovie,15.0,Non,1.36522794,48.82730910814193,2.2919554430906786
Pistes cyclables,VOIE 50,BOULEVARD DIDEROT,12.0,Non,13.58678577,48.846519050757024,2.378797196079157
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,Place du Général Bleuret,15.0,Non,39.12385361,48.84188675661466,2.3029640265695384
Bandes cyclables,ZONE 30,Rue Gérando,9.0,Non,116.37541314,48.88281825139059,2.3463489200908576
Pistes cyclables,VOIE 50,Place des Insurgés de Varsovie,15.0,Non,19.54674006,48.82786437251642,2.292834548308276
Pistes cyclables,VOIE 50,Place Gambetta,20.0,Non,22.45322685,48.8650130878806,2.398798103186763
Pistes cyclables,VOIE 50,Place Gambetta,20.0,Non,16.93745057,48.865154626762205,2.3984845861303414
Pistes cyclables,VOIE 50,Place Gambetta,20.0,Non,9.34840696,48.86468296282676,2.39828625759536
Pistes cyclables,VOIE 50,Place Gambetta,20.0,Non,18.58653788,48.864648897744274,2.398468064639862
Pistes cyclables,VOIE 50,PLACE DE LA CONCORDE,8.0,Non,6.24910937,48.86620901325642,2.323256058253371
Couloirs de bus ouverts aux vélos,VOIE 50,RUE DE LA CHAPELLE,18.0,Non,42.9814333,48.890538446315965,2.3599996196825157
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),VOIE 30,AVENUE EMILE ACOLLAS,7.0,Non,12.16121422,48.85344378840353,2.2985946845101326
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Primo Levi,13.0,Non,198.39518169,48.83093494932049,2.3794892078305114
Bandes cyclables,ZONE 30,Rue Regnault,13.0,Non,84.62642079,48.82525954364566,2.3787425849544306
Bandes cyclables,ZONE 30,Rue Jules Breton,13.0,Non,123.12564717,48.83810942385309,2.3580971206508585
Bandes cyclables,ZONE 30,Rue Marbeuf,8.0,Non,80.50238717,48.86831929347393,2.3032170918680754
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,Place Jean Vilar,13.0,Non,64.47175617,48.83572590555828,2.3732181089831403
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,Rue Jean Anouilh,13.0,Non,95.58961274,48.831815974338966,2.377739302920333
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Place Marcelin Berthelot,5.0,Non,130.07765049,48.84912878367199,2.345610018879182
Pistes cyclables,ZONE 30,Rue de la Montagne Sainte-Geneviève,5.0,Non,9.44379599,48.84966686646548,2.3490817923725036
Pistes cyclables,VOIE 50,Avenue Roger Cahen,15.0,Non,13.12816473,48.848114568396184,2.301760931974963
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Bénard,14.0,Non,275.3027163,48.83164745766018,2.3223546316257666
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Olivier Noyer,14.0,Non,108.67989474,48.83147463156404,2.32076713180333
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Asseline,14.0,Non,137.7174488,48.834894352087765,2.3223983630616427
Bandes cyclables,VOIE 50,Rue Linois,15.0,Non,30.08930821,48.848870016923634,2.282204200586058
Bandes cyclables,VOIE 50,Rue Linois,15.0,Non,63.3783865,48.847429772630804,2.284668179009649
Couloirs de bus ouverts aux vélos,VOIE 50,Boulevard Lannes,16.0,Non,157.10730331,48.87030821625675,2.274790668741412
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue des Dames,17.0,Non,235.24705355,48.883686333316895,2.3208217163223965
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE DE RENCONTRE,Rue Coquillère,1.0,Non,130.84436867,48.86354818841512,2.34316683395592
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue du Coq Héron,1.0,Non,65.92794048,48.86426445265418,2.3422593769276165
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Rouelle,15.0,Non,338.34136336,48.8497787271582,2.2889470847040716
Couloirs de bus ouverts aux vélos,ZONE 30,Rue de Lourmel,15.0,Non,38.92169607,48.850440314558696,2.2921285023490343
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue de L'ingénieur Robert Keller,15.0,Non,154.41688297,48.847634899827504,2.2829443003889214
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue des Quatres Frères Peignot,15.0,Non,143.43884419,48.84704152313389,2.2836642241509
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue de Bourgogne,7.0,Non,519.79356941,48.85801498074833,2.3176292893841235
Bandes cyclables,ZONE 30,Rue de Grenelle,7.0,Non,322.22776033,48.853655557310816,2.327648695147403
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Rondelet,12.0,Non,124.72006059,48.846621404900496,2.3854871805962192
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Pierre Bourdan,12.0,Non,191.01765863,48.84701680802633,2.3913609690051305
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue de la Planche,7.0,Non,108.15230147,48.85311068227043,2.3253416487577514
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE DE RENCONTRE,Rue de l'Ecole de Médecine,6.0,Non,153.99769157,48.85125928430318,2.340550679991463
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Rue Casimir Delavigne,6.0,Non,114.46485469,48.85046366105459,2.3392467981230167
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,Passage Marcel Landowski,19.0,Non,144.30893562,48.88732118819536,2.3712080479753057
Pistes cyclables,VOIE 30,Rue Bobillot,13.0,Non,740.09313272,48.82529037257084,2.3499074099702018
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,Avenue du Parc des Princes,16.0,Non,92.06563645,48.84110942469521,2.2545743266381333
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,RUE DES INNOCENTS,1.0,Non,126.68124233,48.860445026693554,2.3475238298238503
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,RUE DE LA REYNIE,1.0,Non,54.72127676,48.86012510548568,2.3486281593615836
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,RUE D ARGOUT,2.0,Non,87.22427618,48.866091782038175,2.3439745365551645
Pistes cyclables,VOIE 50,BOULEVARD DE LA CHAPELLE,10.0,Non,26.89411566,48.883708631552345,2.3512994340984426
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),VOIE 50,BOULEVARD DE SEBASTOPOL,2.0,Non,14.90152893,48.868940942380405,2.3539352743153907
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),VOIE 50,RUE ETIENNE MARCEL,1.0,Non,5.85598132,48.8636543820108,2.35002379570726
Bandes cyclables,VOIE 50,BOULEVARD MONTMARTRE,2.0,Non,14.82361421,48.87166530180952,2.3415644824159765
Couloirs de bus ouverts aux vélos,VOIE 50,AVENUE DE L OPERA,2.0,Non,32.16465615,48.86909601166154,2.3330791039598022
Pistes cyclables,VOIE 50,AVENUE DAUMESNIL,12.0,Non,17.32787142,48.8358785495311,2.4058564324353235
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE PIERRE REVERDY,19.0,Non,137.62841619,48.885637076692305,2.3769453580190354
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DE THIONVILLE,19.0,Non,303.28342335,48.888497915586655,2.3819175218127424
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE VICQ D AZIR,10.0,Non,104.80245155,48.87613176151043,2.369419627074153
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE SAINT-MAUR,11.0,Non,617.55403101,48.868130922665436,2.375110118264354
Couloirs de bus ouverts aux vélos,VOIE 30,RUE D AMSTERDAM,8.0,Non,24.41124728,48.880812567489784,2.32703298598275
Couloirs de bus ouverts aux vélos,VOIE 50,RUE DE CHATEAUDUN,9.0,Non,19.1192984,48.87611179477849,2.337129544870782
Couloirs de bus ouverts aux vélos,ZONE 30,Rue de la Chaussée d'Antin,9.0,Non,94.01629249,48.87574310430368,2.332043597196195
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD DES ITALIENS,9.0,Non,22.25688007,48.87172210040885,2.3381240126680245
Couloirs de bus ouverts aux vélos,VOIE 50,RUE DE SEZE,8.0,Non,45.64346482,48.87068913215342,2.3257208235344
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DOLOMIEU,5.0,Non,20.2028659,48.842699257279534,2.3524693302959614
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE DE RENCONTRE,RUE DU COMMERCE,15.0,Non,7.79536556,48.84854081138308,2.297323176860591
Bandes cyclables,VOIE 30,RUE DE LOURMEL,15.0,Non,80.65452704,48.8441885976501,2.2867174627037166
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE DE RENCONTRE,RUE ROBERT HOUDIN,11.0,Non,146.1453721,48.870732643640906,2.3755389974354717
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE MORAND,11.0,Non,133.70700588,48.86936813773099,2.3758307352486714
Couloirs de bus ouverts aux vélos,VOIE 50,RUE SAINT-LAZARE,8.0,Non,81.59688404,48.87539114650569,2.3256954695723473
Bandes cyclables,VOIE 50,RUE DE ROME,8.0,Non,255.174202,48.88075253536657,2.321229775040521
Pistes cyclables,VOIE 50,BOULEVARD DE MAGENTA,10.0,Non,87.86647229,48.87913428149326,2.3536623510098194
Pistes cyclables,VOIE 50,BOULEVARD DE MAGENTA,10.0,Non,83.66078011,48.876940645471834,2.355319512600575
Pistes cyclables,VOIE 50,BOULEVARD DE MAGENTA,10.0,Non,57.54565326,48.87530171701901,2.357094854060999
Pistes cyclables,VOIE 50,RUE D AUBERVILLIERS,18.0,Non,18.88656127,48.889663565584165,2.368033598816342
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,RUE GRENETA,2.0,Non,130.36870572,48.86550582790342,2.347853573918898
Bandes cyclables,ZONE 30,RUE DE CLERY,2.0,Non,151.70423272,48.86810839984563,2.3466653034787766
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DE DAMIETTE,2.0,Non,58.71435735,48.8678645383982,2.3483840146198682
Pistes cyclables,VOIE 50,BOULEVARD DES BATIGNOLLES,8.0,Non,6.614588,48.883068580173166,2.325399479520176
Pistes cyclables,VOIE 30,RUE D AUBERVILLIERS,18.0,Non,153.0619979,48.886618042508786,2.366596573528038
Pistes cyclables,VOIE 30,RUE D AUBERVILLIERS,18.0,Non,45.46922146,48.885844720807505,2.3659837377338198
Bandes cyclables,VOIE 30,RUE DE PROVENCE,9.0,Non,23.6264166,48.87406066647698,2.3423302975298053
Pistes cyclables,VOIE 50,QUAI DE SEINE,19.0,Non,866.25729615,48.88638926251475,2.374026216828419
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD DIDEROT,12.0,Non,27.6930302,48.84545440774104,2.3697275116489847
Pistes cyclables,VOIE 50,AVENUE LEDRU-ROLLIN,12.0,Non,146.15014731,48.84638984716925,2.368491502027122
Pistes cyclables,VOIE 50,AVENUE LEDRU-ROLLIN,12.0,Non,23.28003357,48.846879860215985,2.369375722814445
Pistes cyclables,VOIE 50,CARREFOUR DES CASCADES,16.0,Bois de Boulogne,18.46083638,48.85842035090623,2.258767106245313
Couloirs de bus ouverts aux vélos,VOIE 50,PLACE DE LA BOURSE,2.0,Non,26.56243386,48.86856564483193,2.341577785327808
Couloirs de bus ouverts aux vélos,ZONE 30,RUE REAUMUR,2.0,Non,14.42851251,48.86807136527682,2.3438709649190477
Couloirs de bus ouverts aux vélos,VOIE 50,PLACE ANDRE MALRAUX,1.0,Non,58.08902466,48.86328289003305,2.335596090124536
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,PASSAGE SAINT-ROCH,1.0,Non,100.77159778,48.86514498454247,2.332747008396337
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,PLACE DU MARCHE SAINT-HONORE,1.0,Non,130.32750772,48.86680371984168,2.332064098036791
Couloirs de bus ouverts aux vélos,VOIE 50,RUE SAINT LAZARE,9.0,Non,25.65415186,48.8762204930361,2.331879972791408
Pistes cyclables,VOIE 50,BOULEVARD DES BATIGNOLLES,8.0,Non,212.2325525,48.882359696461045,2.321903299439475
Pistes cyclables,VOIE 50,BOULEVARD DE CLICHY,18.0,Non,24.45665784,48.882448352742045,2.33745974954121
Pistes cyclables,VOIE 50,BOULEVARD DE CLICHY,18.0,Non,29.33105834,48.8825247531358,2.337112706394378
Couloirs de bus ouverts aux vélos,VOIE 50,RUE DE LYON,12.0,Non,64.11761276,48.8494040935301,2.3712042872352552
Bandes cyclables,VOIE 50,AVENUE DAUMESNIL,12.0,Non,67.45173263,48.83989939238985,2.3941827993811615
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD BARBES,10.0,Non,9.04435304,48.88377187077766,2.349604388907111
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DE L ARBALETE,5.0,Non,65.02708371,48.84029631699929,2.348633085068721
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DE L ARBALETE,5.0,Non,14.0476125,48.84013599878643,2.3481509599187054
Bandes cyclables,VOIE 50,QUAI DE JEMMAPES,10.0,Non,85.66829311,48.87919784344725,2.3674986256070016
Bandes cyclables,VOIE 50,BOULEVARD DE LA VILLETTE,10.0,Non,15.36252792,48.88144132744918,2.3700304253614934
Pistes cyclables,VOIE 50,BOULEVARD DE MAGENTA,10.0,Non,71.78036946,48.871708075908565,2.360006112514546
Pistes cyclables,VOIE 50,BOULEVARD DE MAGENTA,10.0,Non,7.64351267,48.87087842008397,2.3607496285807157
Bandes cyclables,VOIE 50,QUAI BRANLY,15.0,Non,19.47994555,48.85477185599452,2.2892049631141465
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD DE SEBASTOPOL,4.0,Non,10.32702125,48.858705385350774,2.3483893036657184
